,Peleador_A,Peleador_B,DATE,CATEGORY,WINNER,METHOD,TIME,ROUND,KD_A,KD_B,SIG_STR_A,SIG_STR_B,TD_PORC_A,TD_PORC_B,SUB_ATT_A,SUB_ATT_B,REV_A,REV_B,CTRL_A,CTRL_B,TOTAL_STR_A_x,TOTAL_STR_A_y,TOTAL_STR_B_x,TOTAL_STR_B_y,TD_A_x,TD_A_y,TD_B_x,TD_B_y,STR_HEAD_A_x,STR_HEAD_A_y,STR_HEAD_B_x,STR_HEAD_B_y,STR_BODY_A_x,STR_BODY_A_y,STR_BODY_B_x,STR_BODY_B_y,STR_LEG_A_x,STR_LEG_A_y,STR_LEG_B_x,STR_LEG_B_y,STR_DISTANCE_A_x,STR_DISTANCE_A_y,STR_DISTANCE_B_x,STR_DISTANCE_B_y,STR_CLINCH_A_x,STR_CLINCH_A_y,STR_CLINCH_B_x,STR_CLINCH_B_y,STR_GROUND_A_x,STR_GROUND_A_y,STR_GROUND_B_x,STR_GROUND_B_y,KD_DIFF,SIG_STR_DIFF,TD_DIFF,SUB_ATT_DIFF,REV_DIFF,CTRL_DIFF,STRIKER_A,STRIKER_B,GRAPPLER_A,GRAPPLER_B,TITLE_FIGHT,WOMEN,Loss_A,Win_A,Draw_A,Loss_B,Win_B,Draw_B,Peleas_A,Peleas_B,Puntos_A,Puntos_B,Racha_A,Racha_B,Victorias_KO_A,Victorias_KO_B,Victorias_Sub_A,Victorias_Sub_B,Victorias_Decision_A,Victorias_Decision_B,Derrotas_KO_A,Derrotas_KO_B,Derrotas_Sub_A,Derrotas_Sub_B,Derrotas_Decision_A,Derrotas_Decision_B
7398,Kurt Holobaugh,Trey Ogden,2024-03-23,LIGHTWEIGHT,True,Decision - Unanimous,300,3,0,0,0.42,0.53,0.0,0.75,0,0,0,0,10,669,129,188,225,320,0,0,3,4,9,43,22,52,9,12,4,4,11,13,9,10,24,63,28,59,3,3,2,2,2,2,5,5,0,-0.11000000000000004,-0.6,0,0,-659,188.0,64.0,0.0,0.012461059190031152,False,False,21.0,7.0,0.0,16.0,6.0,0.0,5,4,17.400980862148586,0.0,1,0,0,0,1,0,0,2,1,0,1,0,3,2
7396,Jarno Errens,Steven Nguyen,2024-03-23,FEATHERWEIGHT,False,Decision - Unanimous,300,3,1,0,0.5,0.27,0.0,1.0,0,0,0,0,12,23,106,208,63,227,0,1,1,1,51,139,47,187,29,38,8,16,25,30,8,23,103,203,59,219,2,4,1,1,0,0,3,6,1,0.22999999999999998,-0.5,0,0,-11,104.0,113.5,0.004784688995215311,0.0043859649122807015,False,False,13.0,5.0,1.0,9.0,1.0,0.0,2,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
7397,Miles Johns,Cody Gibson,2024-03-23,BANTAMWEIGHT,False,Decision - Unanimous,300,3,0,0,0.31,0.29,0.25,0.14,0,0,1,0,389,115,64,137,52,108,2,8,1,7,18,66,9,39,5,9,4,17,2,4,5,6,20,72,16,60,4,6,2,2,1,1,0,0,0,0.020000000000000018,0.09722222222222221,0,1,274,15.222222222222221,13.5,0.057971014492753624,0.06422018348623854,False,False,13.0,2.0,0.0,20.0,9.0,0.0,7,5,94.66629484908354,0.0,2,0,2,1,0,0,3,0,1,0,1,1,0,4
7394,Billy Quarantillo,Youssef Zalal,2024-03-23,FEATHERWEIGHT,True,Submission,110,2,0,0,0.2,0.58,0.0,1.0,0,2,0,0,21,175,26,74,37,62,0,0,2,2,8,36,18,36,0,8,5,9,2,6,10,11,10,50,28,49,0,0,0,1,0,0,5,6,0,-0.37999999999999995,-0.6666666666666666,-2,0,-154,74.0,20.666666666666668,0.0,0.031746031746031744,False,False,18.0,5.0,0.0,14.0,5.0,1.0,9,7,125.27890506808093,0.0,1,0,3,0,1,1,2,3,1,0,1,0,2,4
7392,Edmen Shahbazyan,AJ Dobson,2024-03-23,MIDDLEWEIGHT,False,KO/TKO,273,1,1,0,0.62,0.32,0.33,0.0,0,0,0,1,49,75,31,51,20,54,1,3,0,0,19,34,7,36,2,3,2,2,6,6,6,8,16,24,12,43,1,3,3,3,10,16,0,0,1,0.3,0.25,0,-1,-26,12.75,54.0,0.057692307692307696,0.0,False,False,13.0,4.0,0.0,,,,9,3,0.0,10.827778841091746,0,1,4,0,1,0,1,1,3,1,0,0,1,2
7391,Karl Williams,Justin Tafa,2024-03-23,HEAVYWEIGHT,False,Decision - Unanimous,300,3,0,0,0.65,0.48,0.58,0.0,1,0,0,0,631,0,123,176,27,50,7,12,0,0,26,47,15,36,7,7,6,7,7,7,0,0,19,29,18,39,3,4,2,3,18,28,1,1,0,0.17000000000000004,0.5384615384615384,1,0,631,13.538461538461538,50.0,0.06779661016949153,0.0,False,False,9.0,1.0,0.0,7.0,3.0,0.0,2,8,58.540149329970745,140.25428234765877,2,4,0,4,0,0,3,0,0,1,0,0,0,3
7390,Fernando Padilla,Luis Pajuelo,2024-03-23,FEATHERWEIGHT,False,Submission,165,1,1,0,0.55,0.38,0.0,0.0,1,0,0,0,47,0,35,64,7,15,0,0,0,0,24,49,1,9,6,8,2,2,4,4,2,2,17,32,5,13,0,0,0,0,17,29,0,0,1,0.17000000000000004,0.0,1,0,47,64.0,15.0,0.0,0.0,False,False,15.0,5.0,0.0,8.0,1.0,0.0,2,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
7395,Ricardo Ramos,Julian Erosa,2024-03-23,FEATHERWEIGHT,True,Submission,135,1,0,0,0.41,0.36,0.66,0.0,0,1,0,0,87,0,12,23,11,21,2,3,0,0,5,14,2,8,1,2,2,3,1,1,0,0,6,15,4,11,0,0,0,0,1,2,0,0,0,0.04999999999999999,0.5,-1,0,87,5.75,21.0,0.125,0.0,False,False,16.0,5.0,0.0,28.0,12.0,0.0,11,13,7.016369618288522,19.01607263993585,0,0,2,1,1,3,4,3,2,6,2,0,1,1
7393,Payton Talbott,Cameron Saaiman,2024-03-23,BANTAMWEIGHT,False,KO/TKO,21,2,1,0,0.61,0.48,0.0,0.0,0,0,0,0,30,0,83,135,33,66,0,1,0,3,52,96,13,40,21,27,11,17,6,6,7,7,54,98,30,63,6,8,1,1,19,23,0,0,1,0.13,0.0,0,0,30,67.5,16.5,0.007352941176470588,0.04477611940298507,False,False,7.0,0.0,0.0,9.0,1.0,0.0,1,4,18.41760416451195,63.91583385885296,1,0,1,2,1,0,0,1,0,1,0,0,0,1
7409,Julio Arce,Herbert Burns,2024-03-30,FEATHERWEIGHT,False,KO/TKO,120,2,2,0,0.36,0.26,0.0,0.0,0,0,0,0,8,76,29,79,20,63,0,1,0,6,19,65,9,45,9,12,5,10,1,2,1,2,20,68,13,55,9,11,2,2,0,0,0,0,2,0.09999999999999998,0.0,0,0,-68,39.5,9.0,0.0125,0.09375,False,False,18.0,6.0,0.0,11.0,4.0,0.0,9,4,0.0,0.0,0,0,3,1,1,1,2,0,1,3,0,0,3,0
7413,Angel Pacheco,Caolan Loughran,2024-03-30,BANTAMWEIGHT,True,Decision - Unanimous,300,3,0,0,0.37,0.52,0.0,0.75,0,0,0,0,9,282,95,241,148,286,0,0,3,4,44,180,112,226,32,38,18,30,12,16,10,12,80,226,97,208,8,8,9,10,0,0,34,50,0,-0.15000000000000002,-0.6,0,0,-273,241.0,57.2,0.0,0.013937282229965157,False,False,7.0,2.0,0.0,,,,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7412,Andre Petroski,Jacob Malkoun,2024-03-30,MIDDLEWEIGHT,True,KO/TKO,39,2,0,0,0.3,0.5,0.5,0.0,0,0,0,0,13,32,13,43,21,41,1,2,0,3,6,34,16,36,2,2,4,4,5,6,0,0,12,41,17,35,1,1,0,1,0,0,3,4,0,-0.2,0.3333333333333333,0,0,-19,14.333333333333334,10.25,0.045454545454545456,0.07142857142857142,False,False,11.0,3.0,0.0,7.0,3.0,0.0,6,6,137.9767360641283,24.0813855216027,0,0,1,1,2,0,2,3,2,1,0,0,0,1
7411,Ibo Aslan,Anton Turkalj,2024-03-30,LIGHTHEAVYWEIGHT,False,KO/TKO,92,3,1,0,0.41,0.35,0.0,0.0,0,0,0,0,1,18,76,183,58,162,0,0,0,8,57,153,36,126,4,8,11,18,13,19,8,13,65,163,49,146,8,15,6,11,1,2,0,0,1,0.06,0.0,0,0,-17,183.0,18.0,0.0,0.049079754601226995,False,False,12.0,1.0,0.0,8.0,3.0,0.0,0,3,0.0,0.0,0,0,1,0,0,0,0,0,0,2,0,1,0,1
7410,Dennis Buzukja,Connor Matthews,2024-03-30,FEATHERWEIGHT,False,KO/TKO,22,3,1,0,0.41,0.43,0.0,0.33,0,0,0,0,6,40,84,202,62,140,0,0,1,3,44,145,37,101,18,34,14,27,21,22,9,10,77,186,57,134,2,3,1,1,4,12,2,3,1,-0.020000000000000018,-0.25,0,0,-34,202.0,35.0,0.0,0.02127659574468085,False,False,11.0,4.0,0.0,7.0,2.0,0.0,2,0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
7408,Vicente Luque,Joaquin Buckley,2024-03-30,WELTERWEIGHT,True,KO/TKO,197,2,0,0,0.33,0.41,0.0,0.0,0,0,0,0,9,49,22,65,63,142,0,3,0,0,7,45,42,112,4,5,6,10,10,13,7,9,21,63,21,75,0,0,0,0,0,0,34,56,0,-0.07999999999999996,0.0,0,0,-40,16.25,142.0,0.045454545454545456,0.0,False,False,22.0,9.0,1.0,17.0,6.0,0.0,20,11,247.41368909868203,145.24645583627265,1,2,8,6,5,0,2,2,2,3,0,0,4,1
7414,Virna Jandiroba,Loopy Godinez,2024-03-30,STRAWWEIGHT,False,Decision - Unanimous,300,3,0,0,0.27,0.4,0.22,0.0,3,0,1,1,395,112,86,180,50,116,2,9,0,0,27,100,25,79,3,8,11,14,0,0,2,2,30,106,30,82,0,2,7,11,0,0,1,2,0,-0.13,0.2,3,0,283,18.0,116.0,0.049723756906077346,0.0,False,True,19.0,3.0,0.0,12.0,3.0,0.0,8,10,115.91621969820459,171.8778023139369,2,4,1,0,2,2,3,5,0,0,0,0,3,4
7405,Bill Algeo,Kyle Nelson,2024-03-30,FEATHERWEIGHT,True,KO/TKO,240,1,0,0,0.51,0.54,0.0,0.0,0,0,0,0,0,48,44,73,40,68,0,0,0,0,11,34,20,45,11,11,6,8,8,13,6,6,30,55,28,52,0,3,4,6,0,0,0,1,0,-0.030000000000000027,0.0,0,0,-48,73.0,68.0,0.0,0.0,False,False,18.0,7.0,0.0,15.0,5.0,1.0,8,8,165.33428281971553,104.17192997529175,2,3,1,2,1,0,3,3,1,2,0,1,3,1
7404,Nursulton Ruziboev,Sedriques Dumas,2024-03-30,MIDDLEWEIGHT,False,KO/TKO,198,1,1,0,0.37,0.06,0.0,0.0,0,0,0,0,4,0,12,32,1,16,0,0,0,0,11,30,1,13,1,2,0,2,0,0,0,1,11,25,1,16,0,0,0,0,1,7,0,0,1,0.31,0.0,0,0,4,32.0,16.0,0.0,0.0,False,False,33.0,8.0,2.0,9.0,1.0,0.0,1,3,17.573299045642734,63.94485395247803,1,2,2,0,0,0,0,2,0,1,0,1,0,0
7403,Chris Weidman,Bruno Silva,2024-03-30,MIDDLEWEIGHT,False,Decision - Unanimous,138,3,1,0,0.67,0.34,0.25,0.0,0,0,0,0,195,0,88,129,30,88,1,4,0,0,44,74,28,81,14,19,2,4,17,18,0,3,56,88,29,86,5,7,1,1,14,16,0,1,1,0.33,0.2,0,0,195,25.8,88.0,0.03076923076923077,0.0,False,False,15.0,7.0,0.0,22.0,9.0,0.0,18,14,58.86142119086304,94.24293942725234,0,0,4,6,3,1,5,0,6,0,0,2,1,5
7402,Erin Blanchfield,Manon Fiorot,2024-03-30,FLYWEIGHT,True,Decision - Unanimous,300,5,0,0,0.33,0.47,0.0,0.25,1,0,0,0,48,53,135,394,181,369,0,3,1,4,80,318,143,321,25,40,18,25,25,28,11,13,124,371,167,346,6,15,5,13,0,0,0,0,0,-0.13999999999999996,-0.2,1,0,-5,98.5,73.8,0.007594936708860759,0.010810810810810811,False,True,12.0,1.0,0.0,11.0,1.0,0.0,6,6,376.59951670122865,282.3503441144878,6,6,0,2,3,0,3,5,0,0,0,0,1,0
7406,Chidi Njokuani,Rhys McKee,2024-03-30,WELTERWEIGHT,False,Decision - Split,300,3,0,0,0.65,0.32,0.0,0.0,0,0,0,0,53,401,96,139,40,105,0,2,0,7,17,40,21,80,18,25,5,8,29,33,4,5,46,75,28,90,18,23,2,3,0,0,0,0,0,0.33,0.0,0,0,-348,46.333333333333336,13.125,0.014285714285714285,0.0660377358490566,False,False,22.0,10.0,0.0,,,,5,3,0.0,0.0,0,0,2,0,0,0,1,0,2,1,0,0,1,3
7407,Nate Landwehr,Jamall Emmers,2024-03-30,FEATHERWEIGHT,False,KO/TKO,283,1,1,0,0.48,0.5,0.0,0.0,0,0,0,0,5,1,37,76,39,78,0,0,0,0,34,70,24,59,3,5,13,17,0,1,2,2,24,62,36,74,9,10,3,4,4,4,0,0,1,-0.020000000000000018,0.0,0,0,4,76.0,78.0,0.0,0.0,False,False,17.0,5.0,0.0,20.0,7.0,0.0,7,6,95.73460470449874,19.10208734563141,0,1,1,1,2,0,2,2,2,1,0,1,1,2
7415,Brendan Allen,Chris Curtis,2024-04-06,MIDDLEWEIGHT,False,Decision - Split,300,5,0,0,0.5,0.51,0.46,0.0,0,0,0,2,365,78,128,242,141,261,6,13,0,0,72,172,96,205,25,34,25,33,15,16,3,3,108,214,122,237,4,8,2,4,0,0,0,0,0,-0.010000000000000009,0.42857142857142855,0,-2,287,17.285714285714285,261.0,0.053497942386831275,0.0,False,False,23.0,5.0,0.0,31.0,10.0,0.0,13,8,445.0072139653715,192.70841801779488,6,2,1,3,7,0,4,2,2,0,0,0,0,3
7426,Valter Walker,Lukasz Brzeski,2024-04-06,HEAVYWEIGHT,True,Decision - Unanimous,300,3,0,0,0.49,0.56,0.8,0.0,0,0,1,1,439,43,56,101,135,200,4,5,0,0,19,50,27,70,6,8,16,17,8,9,15,15,23,53,55,96,2,5,3,6,8,9,0,0,0,-0.07000000000000006,0.6666666666666666,0,0,396,16.833333333333332,200.0,0.049019607843137254,0.0,False,False,12.0,0.0,0.0,8.0,4.0,1.0,0,3,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,2
7425,Melissa Mullins,Nora Cornolle,2024-04-06,BANTAMWEIGHT,True,KO/TKO,186,2,0,1,0.45,0.7,0.25,0.0,0,0,0,1,320,30,13,28,60,83,1,4,0,0,9,21,17,28,2,3,13,17,0,0,6,6,9,21,19,29,2,3,15,20,0,0,2,2,-1,-0.24999999999999994,0.2,0,-1,290,5.6,83.0,0.13793103448275862,0.0,False,True,6.0,0.0,0.0,7.0,1.0,0.0,1,1,11.263686689918092,10.971735029746757,1,1,0,1,0,0,1,1,1,0,0,0,0,0
7424,Dylan Budka,Cesar Almeida,2024-04-06,MIDDLEWEIGHT,True,KO/TKO,133,2,0,0,0.2,0.76,0.5,0.0,0,0,0,0,353,12,6,11,87,101,3,6,0,0,0,4,21,29,1,1,7,8,0,0,1,1,1,5,7,11,0,0,19,21,0,0,3,6,0,-0.56,0.42857142857142855,0,0,341,1.5714285714285714,101.0,0.5,0.0,False,False,7.0,3.0,0.0,4.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7422,Pedro Falcao,Victor Hugo,2024-04-06,BANTAMWEIGHT,True,Decision - Unanimous,300,3,0,1,0.39,0.54,0.07,0.0,0,0,0,0,430,49,58,128,84,148,1,13,0,0,27,83,31,77,6,12,21,30,9,11,16,17,36,96,57,112,6,10,11,12,0,0,0,0,-1,-0.15000000000000002,0.07142857142857142,0,0,381,9.142857142857142,148.0,0.10077519379844961,0.0,False,False,16.0,3.0,0.0,24.0,4.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7423,Dan Argueta,Jean Matsumoto,2024-04-06,BANTAMWEIGHT,True,Submission,299,2,0,0,0.35,0.54,0.47,0.5,0,1,0,0,361,94,39,69,29,47,9,19,2,4,13,37,10,24,1,1,1,3,0,1,8,8,10,31,13,26,0,3,5,8,4,5,1,1,0,-0.19000000000000006,0.04999999999999999,-1,0,267,3.45,9.4,0.2714285714285714,0.08333333333333333,False,False,9.0,1.0,0.0,14.0,0.0,0.0,4,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
7420,Court McGee,Alex Morono,2024-04-06,WELTERWEIGHT,True,Decision - Unanimous,300,3,0,0,0.37,0.26,0.16,0.0,0,1,0,0,200,0,78,184,42,149,1,6,0,0,14,73,26,118,29,55,9,18,17,32,3,5,52,148,38,139,0,1,0,2,8,11,0,0,0,0.10999999999999999,0.14285714285714285,-1,0,200,26.285714285714285,149.0,0.032432432432432434,0.0,False,False,,,,23.0,9.0,0.0,21,19,0.0,105.62192209154435,0,0,0,2,2,2,8,9,3,2,0,0,9,4
7419,Trevor Peek,Charlie Campbell,2024-04-06,LIGHTWEIGHT,True,Decision - Unanimous,300,3,0,0,0.48,0.54,0.66,0.4,0,0,0,1,195,341,62,118,100,153,2,3,4,10,32,77,20,50,6,11,18,29,9,9,16,21,34,81,40,80,10,11,13,18,3,5,1,2,0,-0.06000000000000005,0.13636363636363635,0,-1,-146,29.5,13.909090909090908,0.025210084033613446,0.06493506493506493,False,False,9.0,1.0,0.0,8.0,2.0,0.0,3,1,11.3128610493363,18.447430069635136,1,1,1,1,0,0,1,1,0,0,0,0,2,0
7417,Morgan Charriere,Chepe Mariscal,2024-04-06,FEATHERWEIGHT,True,Decision - Split,300,3,0,0,0.47,0.51,0.4,0.12,1,0,1,1,222,218,75,139,121,199,2,5,1,8,30,83,42,94,16,17,10,19,3,4,19,24,45,98,50,110,4,6,12,17,0,0,9,10,0,-0.040000000000000036,0.2222222222222222,1,0,4,23.166666666666668,22.11111111111111,0.03571428571428571,0.04,False,False,19.0,9.0,1.0,15.0,6.0,0.0,1,2,18.28622504957793,116.10575908403474,1,2,1,1,0,0,0,2,0,0,0,0,1,0
7416,Alexander Hernandez,Damon Jackson,2024-04-06,FEATHERWEIGHT,True,Decision - Split,300,3,1,0,0.36,0.49,0.0,0.42,0,0,0,0,142,378,56,119,85,135,0,0,3,7,20,69,20,60,6,11,10,12,6,7,12,13,29,80,30,68,0,3,11,16,3,4,1,1,1,-0.13,-0.375,0,0,-236,119.0,16.875,0.0,0.051470588235294115,False,False,14.0,7.0,0.0,22.0,6.0,1.0,12,11,0.0,160.39437533607008,0,0,3,1,0,2,3,3,3,2,1,1,3,2
7421,Norma Dumont,Germaine de Randamie,2024-04-06,BANTAMWEIGHT,False,Decision - Unanimous,300,3,0,0,0.37,0.48,0.75,0.0,0,0,0,0,604,141,49,76,91,126,6,8,0,0,6,21,7,21,5,7,7,8,0,1,2,4,4,20,8,24,5,6,8,9,2,3,0,0,0,-0.10999999999999999,0.6666666666666666,0,0,463,8.444444444444445,126.0,0.1038961038961039,0.0,False,True,10.0,2.0,0.0,,,,8,9,142.52849771341394,127.80962125071724,3,1,0,3,0,1,7,3,1,1,0,0,1,2
7418,Ignacio Bahamondes,Christos Giagos,2024-04-06,LIGHTWEIGHT,False,KO/TKO,214,1,1,0,0.58,0.37,0.0,0.0,0,0,0,0,15,10,40,69,18,46,0,0,0,1,26,53,7,31,8,9,3,7,6,6,7,7,33,56,16,44,7,12,1,1,0,0,0,0,1,0.20999999999999996,0.0,0,0,5,69.0,23.0,0.0,0.02127659574468085,False,False,14.0,5.0,0.0,20.0,11.0,0.0,5,13,61.787456617469985,0.0,0,0,2,1,1,2,1,3,0,2,0,4,2,2
7439,Holly Holm,Kayla Harrison,2024-04-13,BANTAMWEIGHT,True,Submission,107,2,0,0,0.16,0.71,0.0,0.4,0,1,0,0,15,291,7,17,68,91,0,1,2,5,1,9,46,66,1,3,4,4,0,0,1,1,1,10,6,15,0,0,3,3,1,2,42,53,0,-0.5499999999999999,-0.3333333333333333,-1,0,-276,8.5,15.166666666666666,0.05555555555555555,0.05434782608695652,False,True,15.0,6.0,0.0,16.0,1.0,0.0,15,0,60.802944398029396,0.0,0,0,2,0,0,1,6,0,1,0,2,0,4,0
7438,Deiveson Figueiredo,Cody Garbrandt,2024-04-13,BANTAMWEIGHT,False,Submission,242,2,0,0,0.68,0.51,0.2,0.0,2,0,0,0,223,2,21,27,18,33,1,5,0,0,9,14,6,19,2,3,0,1,2,2,10,11,8,13,16,31,2,3,0,0,3,3,0,0,0,0.17000000000000004,0.16666666666666666,2,0,221,4.5,33.0,0.17857142857142858,0.0,False,False,22.0,3.0,1.0,14.0,5.0,0.0,15,14,435.239713634115,104.40817200986302,1,2,4,6,4,0,4,3,1,4,1,1,2,1
7437,King Green,Jim Miller,2024-04-13,LIGHTWEIGHT,False,Decision - Unanimous,300,3,1,0,0.58,0.39,1.0,0.0,0,0,0,0,54,1,187,320,58,145,1,1,0,0,136,245,29,103,40,56,10,18,10,18,18,23,167,295,55,141,7,8,2,3,12,16,0,0,1,0.18999999999999995,0.5,0,0,53,160.0,145.0,0.003115264797507788,0.0,False,False,31.0,15.0,1.0,37.0,17.0,0.0,24,43,27.888194154230106,144.7412382377572,0,2,3,6,2,12,9,8,4,2,0,3,6,12
7436,Jessica Andrade,Marina Rodriguez,2024-04-13,STRAWWEIGHT,False,Decision - Split,300,3,0,0,0.49,0.35,1.0,0.0,0,1,0,0,233,0,124,220,94,241,1,1,0,0,35,110,70,207,14,18,9,17,40,52,3,4,79,165,77,220,7,11,5,6,3,4,0,2,0,0.14,0.5,-1,0,233,110.0,241.0,0.004524886877828055,0.0,False,True,,,,17.0,3.0,2.0,26,12,224.7439734340228,99.85091230911921,1,1,6,2,3,0,8,6,4,1,4,0,2,4
7434,Sodiq Yusuff,Diego Lopes,2024-04-13,FEATHERWEIGHT,True,KO/TKO,89,1,0,2,0.4,0.81,0.0,0.0,0,0,0,0,0,34,2,5,29,35,0,0,0,0,1,1,21,27,0,0,2,2,1,4,3,3,2,5,3,4,0,0,5,7,0,0,18,21,-2,-0.41000000000000003,0.0,0,0,-34,5.0,35.0,0.0,0.0,False,False,13.0,3.0,0.0,23.0,6.0,0.0,8,3,77.68550739935051,127.08515669513142,0,2,2,2,1,1,3,0,1,0,0,0,2,1
7433,Justin Gaethje,Max Holloway,2024-04-13,LIGHTWEIGHT,True,KO/TKO,299,5,0,1,0.51,0.58,0.0,0.0,0,0,0,0,0,0,103,199,181,309,0,0,0,0,44,121,62,149,26,42,62,91,33,36,57,69,103,199,181,308,0,0,0,1,0,0,0,0,-1,-0.06999999999999995,0.0,0,0,0,199.0,309.0,0.0,0.0,False,False,26.0,4.0,0.0,25.0,7.0,0.0,12,28,326.01473764274465,431.4293106803047,2,2,6,11,0,2,2,9,3,0,2,1,0,6
7435,Jalin Turner,Renato Moicano,2024-04-13,LIGHTWEIGHT,True,KO/TKO,251,2,1,0,0.4,0.53,0.0,0.33,0,0,0,0,2,350,16,40,87,128,0,0,2,6,10,32,32,60,3,5,3,5,3,3,1,2,15,39,11,23,1,1,1,1,0,0,24,43,1,-0.13,-0.2857142857142857,0,0,-348,40.0,18.285714285714285,0.0,0.046511627906976744,False,False,14.0,7.0,0.0,18.0,5.0,1.0,11,15,236.06504613765821,148.92637710443876,1,2,4,1,3,6,0,4,2,3,0,1,3,1
7430,Charles Oliveira,Arman Tsarukyan,2024-04-13,LIGHTWEIGHT,True,Decision - Split,300,3,0,0,0.51,0.59,0.0,0.5,4,0,1,1,152,521,33,53,75,117,0,0,2,4,11,22,37,69,5,9,10,11,3,6,2,3,7,24,23,50,6,6,3,4,6,7,23,29,0,-0.07999999999999996,-0.4,4,0,-369,53.0,23.4,0.0,0.03389830508474576,False,False,34.0,9.0,0.0,21.0,3.0,0.0,32,10,726.5187652324918,353.73015739202833,1,3,4,4,16,0,2,5,4,0,4,0,2,2
7429,Alex Pereira,Jamahal Hill,2024-04-13,LIGHTHEAVYWEIGHT,False,KO/TKO,194,1,1,0,0.8,0.54,0.0,0.0,0,0,0,0,7,0,24,30,12,22,0,0,0,0,12,15,1,7,6,6,3,6,6,9,8,9,13,16,12,22,0,0,0,0,11,14,0,0,1,0.26,0.0,0,0,7,30.0,22.0,0.0,0.0,True,False,9.0,2.0,0.0,12.0,1.0,0.0,7,8,670.2549396674718,365.37551304107535,2,4,5,4,0,0,2,2,1,2,0,0,0,0
7428,Jiri Prochazka,Aleksandar Rakic,2024-04-13,LIGHTHEAVYWEIGHT,False,KO/TKO,197,2,0,0,0.58,0.53,1.0,0.0,0,0,0,0,38,0,69,118,58,109,1,1,0,0,56,101,34,77,5,9,1,2,8,8,23,30,45,87,56,107,7,7,2,2,17,24,0,0,0,0.04999999999999993,0.5,0,0,38,59.0,109.0,0.008403361344537815,0.0,False,False,,,,,,,4,8,295.4742199037372,54.45003860874337,0,0,3,2,1,0,0,4,1,2,0,0,0,1
7427,Zhang Weili,Yan Xiaonan,2024-04-13,STRAWWEIGHT,False,Decision - Unanimous,300,5,0,1,0.67,0.5,0.66,1.0,2,0,0,1,764,140,256,327,73,116,6,9,3,3,84,119,21,60,13,19,4,6,9,19,18,19,34,78,24,64,4,4,3,4,68,75,16,17,-1,0.17000000000000004,-0.15000000000000002,2,-1,624,32.7,29.0,0.027439024390243903,0.02564102564102564,True,True,24.0,3.0,0.0,18.0,3.0,0.0,10,10,537.7651012045379,175.54507367903597,3,2,2,1,2,0,5,7,1,1,0,0,1,2
7431,Bo Nickal,Cody Brundage,2024-04-13,MIDDLEWEIGHT,False,Submission,218,2,0,0,0.61,0.33,0.5,0.0,2,0,0,0,445,3,45,59,33,41,3,6,0,0,6,11,1,9,2,2,3,3,0,0,0,0,3,5,2,10,0,0,2,2,5,8,0,0,0,0.27999999999999997,0.42857142857142855,2,0,442,8.428571428571429,41.0,0.1,0.0,False,False,5.0,0.0,0.0,9.0,5.0,0.0,2,8,93.50726581473974,102.68107758893024,2,2,1,2,2,1,0,0,0,1,0,2,0,2
7432,Calvin Kattar,Aljamain Sterling,2024-04-13,FEATHERWEIGHT,True,Decision - Unanimous,300,3,0,0,0.27,0.54,0.0,0.61,0,0,0,0,5,643,19,40,89,128,0,0,8,13,7,26,12,40,1,3,15,17,0,0,12,14,7,26,23,46,1,2,5,5,0,1,11,20,0,-0.27,-0.5714285714285714,0,0,-638,40.0,9.142857142857142,0.0,0.10077519379844961,False,False,23.0,8.0,0.0,23.0,4.0,0.0,12,19,17.96653562816273,707.5795606457452,0,0,4,2,0,4,3,9,1,2,0,0,5,2
7449,Marnic Mann,Ketlen Souza,2024-04-27,STRAWWEIGHT,True,Decision - Unanimous,300,3,0,0,0.4,0.68,0.4,0.5,1,0,1,1,174,191,111,159,93,132,2,5,1,2,8,39,38,69,5,10,28,33,18,28,14,14,28,73,71,105,2,2,7,9,1,2,2,2,0,-0.28,0.0,1,0,-17,26.5,44.0,0.03125,0.015037593984962405,False,True,6.0,2.0,0.0,13.0,5.0,0.0,1,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
7452,Gabriel Benitez,Maheshate,2024-04-27,LIGHTWEIGHT,True,Decision - Split,300,3,0,0,0.41,0.31,0.0,0.0,0,0,0,0,0,3,121,296,97,312,0,0,0,0,81,247,67,261,13,21,26,47,27,27,4,4,120,291,93,304,1,4,4,8,0,0,0,0,0,0.09999999999999998,0.0,0,0,-3,296.0,312.0,0.0,0.0,False,False,23.0,12.0,0.0,9.0,3.0,0.0,14,3,0.0,0.0,0,0,3,1,2,0,2,1,4,1,1,0,3,1
